product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,453.6,24.0,0.0,0.8,,amazon,https://www.amazon.com/dp/B06XGKP8TS,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,453.6,22.8,5.0,0.76,,amazon,https://www.amazon.com/dp/B06XGKP8TS,2026-05-25,subscription
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,42.5,0.0,1.4167,,amazon,https://www.amazon.com/dp/B07NSDS6LG,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,907.2,48.0,0.0,1.6,,amazon,https://www.amazon.com/dp/B0GGLL8VQB,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,14.0,0.0,0.4667,,amazon,https://www.amazon.com/dp/B06Y4CGTGZ,2026-05-25,single
5,Laird Superfood,Mocha Superfood Creamer®,creamer,,30,226.8,13.3,5.0,0.4433,,amazon,https://www.amazon.com/dp/B06Y4CGTGZ,2026-05-25,subscription
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,,226.8,14.0,0,,,own_site,https://lairdsuperfood.com/products/peppermint-mocha-superfood-creamer,2026-05-25,single
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,,226.8,11.2,20.0,,,own_site,https://lairdsuperfood.com/products/peppermint-mocha-superfood-creamer,2026-05-25,subscription
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,,907.2,53.2,0,,,own_site,https://lairdsuperfood.com/products/peppermint-mocha-superfood-creamer,2026-05-25,single
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,,907.2,42.56,20.0,,,own_site,https://lairdsuperfood.com/products/peppermint-mocha-superfood-creamer,2026-05-25,subscription
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,30,226.8,19.0,0.0,0.6333,adaptogen,amazon,https://www.amazon.com/dp/B0CKD32MFM,2026-05-25,single
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,30,226.8,18.05,5.0,0.6017,adaptogen,amazon,https://www.amazon.com/dp/B0CKD32MFM,2026-05-25,subscription
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,0,226.8,14.0,0.0,,,amazon,https://www.amazon.com/dp/B07KX49QCB,2026-05-25,single
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,0,226.8,13.3,5.0,,,amazon,https://www.amazon.com/dp/B07KX49QCB,2026-05-25,subscription
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,20,453.6,28.0,0.0,1.4,,amazon,https://www.amazon.com/dp/B0FRL4Z87N,2026-05-25,single
6,Laird Superfood,Peppermint Mocha Superfood Creamer®,creamer,,30,453.6,38.0,0.0,1.2667,adaptogen,amazon,https://www.amazon.com/dp/B0GGM2DJ96,2026-05-25,single
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,,226.8,14.0,0,,,own_site,https://lairdsuperfood.com/products/pumpkin-spice-superfood-creamer,2026-05-25,single
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,,226.8,11.2,20.0,,,own_site,https://lairdsuperfood.com/products/pumpkin-spice-superfood-creamer,2026-05-25,subscription
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,,453.6,24.0,0,,,own_site,https://lairdsuperfood.com/products/pumpkin-spice-superfood-creamer,2026-05-25,single
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,,453.6,19.2,20.0,,,own_site,https://lairdsuperfood.com/products/pumpkin-spice-superfood-creamer,2026-05-25,subscription
