brand_id;product_id;brand;product_name;format;serving_size_g;serving_count;volume_g;price_usd;discount_pct;serving_price;key_ingredient;channel;url;date_collected;purchase_type
16;65;Strong Coffee Co.;Collagen Latte Peppermint Mocha;instant;30;;;37;0;;collagen;own_site;https://strongcoffeecompany.com/products/peppermint-mocha-latte-essentials;24.05.2026;single
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;15;450;39.99;0;2.67;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;single
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;15;450;32.39;19;2.16;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;subscription
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;30;900;76;0;2.53;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;single
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;30;900;61.56;19;2.05;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;subscription
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;45;1350;113;0;2.51;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;single
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;45;1350;91.53;19;2.03;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;subscription
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;60;1800;148;0;2.47;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;single
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;60;1800;119.88;19;2;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;subscription
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;90;2700;228;0;2.53;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;single
16;66;Strong Coffee Co.;Collagen Latte Snickerdoodle;instant;30;90;2700;184.68;19;2.05;collagen;own_site;https://strongcoffeecompany.com/products/instant-snickerdoodle-latte-essentials;24.05.2026;subscription
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;15;450;39.99;0;2.67;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;single
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;15;450;32.39;19;2.16;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;subscription
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;30;900;76;0;2.53;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;single
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;30;900;61.56;19;2.05;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;subscription
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;45;1350;113;0;2.51;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;single
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;45;1350;91.53;19;2.03;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;subscription
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;60;1800;148;0;2.47;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;single
16;67;Strong Coffee Co.;Collagen Latte Vanilla;instant;30;60;1800;119.88;19;2;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-multi-serve;24.05.2026;subscription
16;68;Strong Coffee Co.;Collagen Latte Vanilla Travel Packs;packet;30;;;25;0;;collagen;own_site;https://strongcoffeecompany.com/products/morning-fix-travel-box;24.05.2026;single
17;69;Bunkell;Bunkell Mushroom Coffee, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Instant Coffee Powder for Energy, Digestion & Immune Support, 30 Servings;instant;;30;180;17.79;18;0.593;lion's mane;amazon;https://www.amazon.com/dp/B0DHP915W6;25.05.2026;single
17;69;Bunkell;Bunkell Mushroom Coffee, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Instant Coffee Powder for Energy, Digestion & Immune Support, 30 Servings;instant;;30;180;17.79;18;0.593;lion's mane;amazon;https://www.amazon.com/dp/B0DHP915W6;25.05.2026;subscription
17;70;Bunkell;Bunkell Mushroom Chai, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Chai Powder for Energy, Focus, Digestion & Immune Support, 20 Servings 1 Pack;instant;;20;170.1;19.88;9;0.994;lion's mane;amazon;https://www.amazon.com/dp/B0FHQ84QV5;25.05.2026;single
17;70;Bunkell;Bunkell Mushroom Chai, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Chai Powder for Energy, Focus, Digestion & Immune Support, 20 Servings 1 Pack;instant;;20;170.1;17.89;9;0.8945;lion's mane;amazon;https://www.amazon.com/dp/B0FHQ84QV5;25.05.2026;subscription
17;71;Bunkell;Bunkell Mushroom Coffee, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Instant Coffee Powder for Energy, Digestion & Immune Support, 50 Servings;instant;;50;299.9;29.59;18;0.5918;lion's mane;amazon;https://www.amazon.com/dp/B0F1CWGYJD;25.05.2026;single
17;71;Bunkell;Bunkell Mushroom Coffee, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Instant Coffee Powder for Energy, Digestion & Immune Support, 50 Servings;instant;;50;299.9;29.59;18;0.5918;lion's mane;amazon;https://www.amazon.com/dp/B0F1CWGYJD;25.05.2026;subscription
17;73;Bunkell;Bunkell Mushroom Coffee Creamer, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet, Turkey Tail, Probiotics Creamer for Energy, Focus & Digestion Support, 30 Servings;creamer;;30;209.8;19.88;0;0.6627;lion's mane;amazon;https://www.amazon.com/dp/B0FHQ5HC1G;25.05.2026;single
17;73;Bunkell;Bunkell Mushroom Coffee Creamer, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet, Turkey Tail, Probiotics Creamer for Energy, Focus & Digestion Support, 30 Servings;creamer;;30;209.8;17.89;10;0.5963;lion's mane;amazon;https://www.amazon.com/dp/B0FHQ5HC1G;25.05.2026;subscription
17;74;Bunkell;Bunkell Mushroom Coffee, Adaptogenic 6 Mushrooms with Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, Instant Coffee Powder for Energy, Digestion & Immune Support, 40 Servings;instant;;40;240;17.79;0;0.4447;lion's mane;amazon;https://www.amazon.com/dp/B0F1CVFRDJ;25.05.2026;single
2;76;Clevr Blends;Clevr Chai Tea Latte, Instant Superfood Powder Blend with Lion’s Mane, Reishi Mushroom, Black Tea, Organic Spices, Coconut Cream, Ashwagandha, Oprah’s Favorite Things 2022 (14 Lattes);instant;;14;340;29;0;2.0714;reishi;amazon;https://www.amazon.com/dp/B0C3KF9G2G;25.05.2026;single
2;76;Clevr Blends;Clevr Chai Tea Latte, Instant Superfood Powder Blend with Lion’s Mane, Reishi Mushroom, Black Tea, Organic Spices, Coconut Cream, Ashwagandha, Oprah’s Favorite Things 2022 (14 Lattes);instant;;14;340;26.1;10;1.8643;reishi;amazon;https://www.amazon.com/dp/B0C3KF9G2G;25.05.2026;subscription
2;77;Clevr Blends;Clevr Mushroom Coffee – Decadent Café-Style Latte, Arabica Coffee, Ashwagandha, Lions Mane, Reishi, Probiotics for Energy & Focus – 14 Servings;instant;;14;340.2;29;0;2.0714;reishi;amazon;https://www.amazon.com/dp/B0C3K512XQ;25.05.2026;single
2;77;Clevr Blends;Clevr Mushroom Coffee – Decadent Café-Style Latte, Arabica Coffee, Ashwagandha, Lions Mane, Reishi, Probiotics for Energy & Focus – 14 Servings;instant;;14;340.2;26.1;10;1.8643;reishi;amazon;https://www.amazon.com/dp/B0C3K512XQ;25.05.2026;subscription
2;82;Clevr Blends;Clevr Chai Tea Latte, Instant Superfood Powder Blend with Lions Mane, Reishi Mushroom, Black Tea, Organic Spices, Coconut Cream, Ashwagandha, Oprah’s Favorite Things 2022, (30 Lattes);instant;;30;725.7;58;0;1.9333;reishi;amazon;https://www.amazon.com/dp/B0F67NZBGP;25.05.2026;single
2;82;Clevr Blends;Clevr Chai Tea Latte, Instant Superfood Powder Blend with Lions Mane, Reishi Mushroom, Black Tea, Organic Spices, Coconut Cream, Ashwagandha, Oprah’s Favorite Things 2022, (30 Lattes);instant;;30;725.7;52.2;10;1.74;reishi;amazon;https://www.amazon.com/dp/B0F67NZBGP;25.05.2026;subscription
2;83;Clevr Blends;Clevr Turmeric Powder, Golden Milk Instant Latte Mix, Superfood Powder with Lions Mane, Reishi Mushroom, Organic Spices, Coconut Cream, Ashwagandha, Serve Hot or Iced, (14 Lattes);instant;;14;340.2;29;0;2.0714;reishi;amazon;https://www.amazon.com/dp/B0C3KF9G2K;25.05.2026;single
2;83;Clevr Blends;Clevr Turmeric Powder, Golden Milk Instant Latte Mix, Superfood Powder with Lions Mane, Reishi Mushroom, Organic Spices, Coconut Cream, Ashwagandha, Serve Hot or Iced, (14 Lattes);instant;;14;340.2;26.1;10;1.8643;reishi;amazon;https://www.amazon.com/dp/B0C3KF9G2K;25.05.2026;subscription
2;85;Clevr Blends;Clevr Blends Turmeric Powder, Golden Milk Instant Latte Mix, Superfood Powder with Oat Milk, Lions Mane, Reishi Mushroom, Organic Spices, Coconut Cream, Ashwagandha, Serve Hot or Iced, 14 Servings;instant;;14;340.2;29;0;2.0714;reishi;amazon;https://www.amazon.com/dp/B09H8944CG;25.05.2026;single
19;86;Lucid;Lucid Superfood Organic Mushroom Coffee with Nootropics - Lion's Mane, Tremella, Cordyceps & Turkey Tail - Instant Mushroom Coffee Focus Brain Health - Alpha GPC, L-Theanine, Ginko Biloba - USA Made;instant;;30;225.1;43.99;0;1.4663;lion's mane;amazon;https://www.amazon.com/dp/B0DDY9GDNQ;25.05.2026;single
19;86;Lucid;Lucid Superfood Organic Mushroom Coffee with Nootropics - Lion's Mane, Tremella, Cordyceps & Turkey Tail - Instant Mushroom Coffee Focus Brain Health - Alpha GPC, L-Theanine, Ginko Biloba - USA Made;instant;;30;225.1;39.59;10;1.3197;lion's mane;amazon;https://www.amazon.com/dp/B0DDY9GDNQ;25.05.2026;subscription
20;88;North Spore;North Spore 'Functional-5' Mushroom Coffee;ground;;30;340.2;22;0;0.7333;;amazon;https://www.amazon.com/dp/B0F8C8F5TL;25.05.2026;single
21;89;Pella Nutrition;Pella Nutrition Mushroom Coffee – Lions Mane, Reishi, Chaga, Cordyceps, Shiitake, Maitake, and Turkey Tail Mushroom Supplement – Superfood Instant Coffee for Focus & Energy (Regular Caffeine, 60 Cups);instant;;60;178.6;23.99;0;0.3998;reishi;amazon;https://www.amazon.com/dp/B0B5VH84J4;25.05.2026;single
21;89;Pella Nutrition;Pella Nutrition Mushroom Coffee – Lions Mane, Reishi, Chaga, Cordyceps, Shiitake, Maitake, and Turkey Tail Mushroom Supplement – Superfood Instant Coffee for Focus & Energy (Regular Caffeine, 60 Cups);instant;;60;178.6;21.59;10;0.3598;reishi;amazon;https://www.amazon.com/dp/B0B5VH84J4;25.05.2026;subscription
21;90;Pella Nutrition;Pella Nutrition Mushroom Coffee with Lion's Mane (Regular Caffeine, 60 Cups) & Drops Of Nature Green Tea Extract Liquid Drops (Pineapple, 60mL) – Vegan, Non-GMO – Antioxidant-Rich, Daily Focus Support;instant;;60;;41.48;6;0.6913;lion's mane;amazon;https://www.amazon.com/dp/B0BDVBZPKN;25.05.2026;single
16;91;Strong Coffee Co.;STRONG Coffee Co. Dark Mocha Instant Latte | Organic Coffee with Collagen Protein | Lion’s Mane & L-Theanine | Adaptogens & Nootropics | 15 Servings;instant;;15;450.5;41;0;2.7333;adaptogen;amazon;https://www.amazon.com/dp/B0BHXKRW7Y;24.05.2026;single
16;91;Strong Coffee Co.;STRONG Coffee Co. Dark Mocha Instant Latte | Organic Coffee with Collagen Protein | Lion’s Mane & L-Theanine | Adaptogens & Nootropics | 15 Servings;instant;;15;450.5;36.9;10;2.46;adaptogen;amazon;https://www.amazon.com/dp/B0BHXKRW7Y;24.05.2026;subscription
16;92;Strong Coffee Co.;Strong Coffee Co. Coffee Booster | 10g Collagen Coffee Protein with Nootropics & Adaptogens, NeuroFactor®, Ashwagandha, L-Theanine & Electrolytes for Focus & Balanced Energy | 15 Packets;packet;;15;165.8;29.45;0;1.9633;adaptogen;amazon;https://www.amazon.com/dp/B0FL2VRKMB;24.05.2026;single
16;93;Strong Coffee Co.;Strong Coffee Co. Snickerdoodle Instant Latte | Organic Coffee with Collagen Protein | Lion’s Mane & L-Theanine | Adaptogens & Nootropics | 15 Servings;instant;;15;345.9;41;0;2.7333;adaptogen;amazon;https://www.amazon.com/dp/B0F8Y1TJN5;24.05.2026;single
16;94;Strong Coffee Co.;Strong Coffee Co. Vanilla Instant Latte | Organic Coffee with Collagen Protein | Lion’s Mane & L-Theanine | Adaptogens & Nootropics | 15 Servings;instant;;15;450.8;41;0;2.7333;adaptogen;amazon;https://www.amazon.com/dp/B07HJGN4RR;24.05.2026;single
16;95;Strong Coffee Co.;Strong Coffee Co. Vanilla Instant Latte Travel Pack | Organic Coffee with 15g Collagen Protein | Lion’s Mane & L-Theanine | Nootropic Instant Coffee | Instant Coffee Packets (7 Servings);packet;;7;214.3;22;0;3.1429;collagen;amazon;https://www.amazon.com/dp/B07HKN6TT5;24.05.2026;single
16;96;Strong Coffee Co.;Strong Coffee Co. Instant Black Coffee | Premium Organic Coffee with Nootropics & Adaptogens, NeuroFactor®, L-Theanine, Ashwagandha, Reishi & MCT Oil | No Jitters, No Crash, Instant Coffee Packets (1, 10 Servings);packet;;10;40;14.99;0;1.499;reishi;amazon;https://www.amazon.com/dp/B094S5LV6T;24.05.2026;single
16;96;Strong Coffee Co.;Strong Coffee Co. Instant Black Coffee | Premium Organic Coffee with Nootropics & Adaptogens, NeuroFactor®, L-Theanine, Ashwagandha, Reishi & MCT Oil | No Jitters, No Crash, Instant Coffee Packets (1, 10 Servings);packet;;10;40;13.49;10;1.349;reishi;amazon;https://www.amazon.com/dp/B094S5LV6T;24.05.2026;subscription
16;97;Strong Coffee Co.;Strong Coffee Co. Instant Black Coffee | Premium Organic Coffee with Nootropics & Adaptogens, NeuroFactor®, L-Theanine, Ashwagandha, Reishi & MCT Oil | No Jitters, No Crash (1, 30 Servings);instant;;30;107.7;32;0;1.0667;reishi;amazon;https://www.amazon.com/dp/B09FFNVBG6;24.05.2026;single
16;98;Strong Coffee Co.;STRONG Coffee Co. Hazelnut Instant Latte | Organic Coffee with Collagen Protein | Lion’s Mane & L-Theanine | Adaptogens & Nootropics | 15 Servings;instant;;15;450.8;41;0;2.7333;adaptogen;amazon;https://www.amazon.com/dp/B0CHBK2QG2;24.05.2026;single
23;99;Taoters;Mushroom Coffee | Enhanced Focus, Boosted Immunity, Improved Energy | 6 Adaptogenic Mushrooms: Cordyceps, Reishi, King Trumpet, Shiitake, Lion's Mane & Turkey Tail | 30 Servings;instant;;30;180;17.99;10;0.5997;lion's mane;amazon;https://www.amazon.com/dp/B0DHPGMLXW;25.05.2026;single
23;99;Taoters;Mushroom Coffee | Enhanced Focus, Boosted Immunity, Improved Energy | 6 Adaptogenic Mushrooms: Cordyceps, Reishi, King Trumpet, Shiitake, Lion's Mane & Turkey Tail | 30 Servings;instant;;30;180;17.99;10;0.5997;lion's mane;amazon;https://www.amazon.com/dp/B0DHPGMLXW;25.05.2026;subscription
23;100;Taoters;Mushroom Coffee | Enhanced Focus, Boosted Immunity, Improved Energy | 6 Adaptogenic Mushrooms: Cordyceps, Reishi, King Trumpet, Shiitake, Lion's Mane & Turkey Tail | 45 Servings;instant;;45;269.3;26.09;10;0.5798;lion's mane;amazon;https://www.amazon.com/dp/B0DST55KP7;25.05.2026;single
23;100;Taoters;Mushroom Coffee | Enhanced Focus, Boosted Immunity, Improved Energy | 6 Adaptogenic Mushrooms: Cordyceps, Reishi, King Trumpet, Shiitake, Lion's Mane & Turkey Tail | 45 Servings;instant;;45;269.3;26.09;10;0.5798;lion's mane;amazon;https://www.amazon.com/dp/B0DST55KP7;25.05.2026;subscription
23;101;Taoters;Mushroom Coffee | Enhanced Focus, Boosted Immunity, Improved Energy | 6 Adaptogenic Mushrooms: Cordyceps, Reishi, King Trumpet, Shiitake, Lion's Mane & Turkey Tail | 2 Pack;instant;;60;360;34.19;10;1.1397;lion's mane;amazon;https://www.amazon.com/dp/B0DNJPJQLH;25.05.2026;single
23;101;Taoters;Mushroom Coffee | Enhanced Focus, Boosted Immunity, Improved Energy | 6 Adaptogenic Mushrooms: Cordyceps, Reishi, King Trumpet, Shiitake, Lion's Mane & Turkey Tail | 2 Pack;instant;;60;360;34.19;10;1.1397;lion's mane;amazon;https://www.amazon.com/dp/B0DNJPJQLH;25.05.2026;subscription
24;102;VenturePal;Venture Pal Mushroom Coffee (40 Servings) 12 Adaptogenic Mushrooms, Lion’s Mane, Cordyceps, Turkey Tail, Reishi, Ashwagandha & Probiotics, Instant Coffee for Focus, Digestion & Immune Support;instant;;40;100.1;14.99;0;0.3748;reishi;amazon;https://www.amazon.com/dp/B0DDCJFFBM;25.05.2026;single
24;102;VenturePal;Venture Pal Mushroom Coffee (40 Servings) 12 Adaptogenic Mushrooms, Lion’s Mane, Cordyceps, Turkey Tail, Reishi, Ashwagandha & Probiotics, Instant Coffee for Focus, Digestion & Immune Support;instant;;40;100.1;13.49;10;0.3372;reishi;amazon;https://www.amazon.com/dp/B0DDCJFFBM;25.05.2026;subscription
24;105;VenturePal;Mushroom Hot Cocoa Powder with Magnesium Glycinate, Natural Sleep Aid with Reishi & L-Theanine for Adults, 12 Superfoods, Melatonin 3mg, Unsweetened Hot Chocolate Drink Mix for Sleep, 30 Servings;instant;;30;299.9;29.99;0;0.9997;reishi;amazon;https://www.amazon.com/dp/B0F8HXNY5N;25.05.2026;single
24;105;VenturePal;Mushroom Hot Cocoa Powder with Magnesium Glycinate, Natural Sleep Aid with Reishi & L-Theanine for Adults, 12 Superfoods, Melatonin 3mg, Unsweetened Hot Chocolate Drink Mix for Sleep, 30 Servings;instant;;30;299.9;26.99;10;0.8997;reishi;amazon;https://www.amazon.com/dp/B0F8HXNY5N;25.05.2026;subscription
24;106;VenturePal;Venture Pal Premium Adaptogenic Mushroom Coffee with Multi Collagen, Lions Mane, Reishi, Chaga, Biotin, Vitamin C - Supports Energy, Focus, Skin, Hair, Nails, Joints, Digestion & Immunity, 30 Servings;instant;;30;180;14.99;0;0.4997;reishi;amazon;https://www.amazon.com/dp/B0F8HXDRDW;25.05.2026;single
24;106;VenturePal;Venture Pal Premium Adaptogenic Mushroom Coffee with Multi Collagen, Lions Mane, Reishi, Chaga, Biotin, Vitamin C - Supports Energy, Focus, Skin, Hair, Nails, Joints, Digestion & Immunity, 30 Servings;instant;;30;180;13.49;10;0.4497;reishi;amazon;https://www.amazon.com/dp/B0F8HXDRDW;25.05.2026;subscription
25;108;YEGE;Mushroom Coffee, Instant Mushroom Coffee with Cordyceps, Reishi, King Trumpet, Shiitake, Turkey Tail, Lions Mane for Energy, Focus, Positive Mood & Immune Support (30 Servings);instant;;30;180;17.89;14;0.5963;reishi;amazon;https://www.amazon.com/dp/B0DJSKQRPM;25.05.2026;single
25;108;YEGE;Mushroom Coffee, Instant Mushroom Coffee with Cordyceps, Reishi, King Trumpet, Shiitake, Turkey Tail, Lions Mane for Energy, Focus, Positive Mood & Immune Support (30 Servings);instant;;30;180;17.89;14;0.5963;reishi;amazon;https://www.amazon.com/dp/B0DJSKQRPM;25.05.2026;subscription
25;109;YEGE;Mushroom Coffee, Instant Mushroom Coffee with Cordyceps, Reishi, King Trumpet, Shiitake, Turkey Tail, Lions Mane for Energy, Focus, Positive Mood & Immune Support (30 Servings)-2Pcs;instant;;30;360;34.98;12;1.166;reishi;amazon;https://www.amazon.com/dp/B0GTV8G15R;25.05.2026;single
10;112;MudWtr;Original Starter Kit;instant;5;30;150;42.5;15;1.42;;own_site;https://mudwtr.com/products/30-servings-tin;23.05.2026;single
10;112;MudWtr;Original Starter Kit;instant;5;30;150;34;43.3;1.13;;own_site;https://mudwtr.com/products/30-servings-tin;23.05.2026;subscription
10;112;MudWtr;Original Starter Kit;instant;;30;181.4;49.99;0;1.6663;lion's mane;amazon;https://www.amazon.com/dp/B09MJGMT4V;25.05.2026;single
10;112;MudWtr;Original Starter Kit;instant;;30;181.4;47.49;5;1.583;lion's mane;amazon;https://www.amazon.com/dp/B09MJGMT4V;25.05.2026;subscription
10;113;MudWtr;Original (90 serving);instant;5;90;450;106.25;15;1.18;lion's mane;own_site;https://mudwtr.com/products/90-serving-bag;23.05.2026;single
10;113;MudWtr;Original (90 serving);instant;5;90;450;85;32;0.94;lion's mane;own_site;https://mudwtr.com/products/90-serving-bag;23.05.2026;subscription
10;113;MudWtr;Original (90 serving);instant;;90;544.3;125;0;1.3889;lion's mane;amazon;https://www.amazon.com/dp/B0DXN4NHGW;25.05.2026;single
10;113;MudWtr;Original (90 serving);instant;;90;544.3;118.75;5;1.3194;lion's mane;amazon;https://www.amazon.com/dp/B0DXN4NHGW;25.05.2026;subscription
13;114;Rasa;Bold;ground;7.56;30;226.8;49.99;0;1.67;adaptogen;own_site;https://wearerasa.com/products/bold-rasa-8oz;23.05.2026;single
13;114;Rasa;Bold;ground;7.56;30;226.8;39.99;20;1.33;adaptogen;own_site;https://wearerasa.com/products/bold-rasa-8oz;23.05.2026;subscription
13;114;Rasa;Bold;ground;7.56;120;907.2;180;0;1.5;adaptogen;own_site;https://wearerasa.com/products/bold-rasa-8oz?variant=39982893105226;23.05.2026;single
13;114;Rasa;Bold;ground;7.56;120;907.2;144;20;1.2;adaptogen;own_site;https://wearerasa.com/products/bold-rasa-8oz?variant=39982893105226;23.05.2026;subscription
13;114;Rasa;Bold;ground;;30;226.8;49.99;0;1.6663;lion's mane;amazon;https://www.amazon.com/dp/B097S8BF5D;24.05.2026;single
13;114;Rasa;Bold;ground;;30;226.8;44.99;10;1.4997;lion's mane;amazon;https://www.amazon.com/dp/B097S8BF5D;24.05.2026;subscription
13;115;Rasa;Dirty;ground;7.56;30;226.8;29.99;0;1;adaptogen;own_site;https://wearerasa.com/products/dirty-rasa;23.05.2026;single
13;115;Rasa;Dirty;ground;7.56;30;226.8;23.99;20;0.8;adaptogen;own_site;https://wearerasa.com/products/dirty-rasa;23.05.2026;subscription
13;115;Rasa;Dirty;ground;7.56;120;907.2;108;0;0.9;adaptogen;own_site;https://wearerasa.com/products/dirty-rasa?variant=32475247804490;23.05.2026;single
13;115;Rasa;Dirty;ground;7.56;120;907.2;86.4;20;0.72;adaptogen;own_site;https://wearerasa.com/products/dirty-rasa?variant=32475247804490;23.05.2026;subscription
13;115;Rasa;Dirty;ground;;30;226.8;32;0;1.0667;chaga;amazon;https://www.amazon.com/dp/B07L8MHHGL;24.05.2026;single
13;115;Rasa;Dirty;ground;;30;226.8;28.8;10;0.96;chaga;amazon;https://www.amazon.com/dp/B07L8MHHGL;24.05.2026;subscription
13;115;Rasa;Dirty;ground;;17;127.6;49.99;0;2.9406;chaga;amazon;https://www.amazon.com/dp/B0CW7R1DLQ;24.05.2026;single
13;116;Rasa;Original;ground;7.56;30;226.8;29.99;0;1;adaptogen;own_site;https://wearerasa.com/products/original-rasa;23.05.2026;single
13;116;Rasa;Original;ground;7.56;30;226.8;23.99;20;0.8;adaptogen;own_site;https://wearerasa.com/products/original-rasa;23.05.2026;subscription
13;116;Rasa;Original;ground;7.56;120;907.2;108;0;0.9;adaptogen;own_site;https://wearerasa.com/products/original-rasa?variant=39982877179978;23.05.2026;single
13;116;Rasa;Original;ground;7.56;120;907.2;86.4;20;0.72;adaptogen;own_site;https://wearerasa.com/products/original-rasa?variant=39982877179978;23.05.2026;subscription
13;116;Rasa;Original;ground;;30;232.5;19.99;0;0.6663;chaga;amazon;https://www.amazon.com/dp/B079FMNNQD;24.05.2026;single
13;116;Rasa;Original;ground;;30;226.8;32;0;1.0667;chaga;amazon;https://www.amazon.com/dp/B0BF4L8FND;24.05.2026;single
13;116;Rasa;Original;ground;;30;226.8;28.8;10;0.96;chaga;amazon;https://www.amazon.com/dp/B0BF4L8FND;24.05.2026;subscription
13;116;Rasa;Original;ground;;17;127.6;39.98;0;2.3518;chaga;amazon;https://www.amazon.com/dp/B0CM79VHTN;24.05.2026;single
13;117;Rasa;The Rasa Variety Pack;packet;;;;29.99;0;1.87;adaptogen;own_site;https://wearerasa.com/products/rasa-variety-pack;23.05.2026;single
13;117;Rasa;The Rasa Variety Pack;packet;;;;23.99;20;1.5;adaptogen;own_site;https://wearerasa.com/products/rasa-variety-pack;23.05.2026;subscription
13;117;Rasa;The Rasa Variety Pack;packet;;;85;42;0;;chaga;amazon;https://www.amazon.com/dp/B07YBK56GV;24.05.2026;single
16;118;Strong Coffee Co.;Strong Pods;pods;;;;25;0;;;own_site;https://strongcoffeecompany.com/products/strong-pods;24.05.2026;single
17;119;Bunkell;Bunkell Mushroom Hot Cocoa, Adaptogenic Mushroom with Reishi, L-Theanine, Chicory, Melatonin & Glycine, Melatonin, Sleep Hot Cocoa Supplement for Sleep and Stress Support, 25 Servings 1 Pack;capsule;;25;290.3;22.88;0;0.9152;reishi;amazon;https://www.amazon.com/dp/B0FC29KW33;25.05.2026;single
17;119;Bunkell;Bunkell Mushroom Hot Cocoa, Adaptogenic Mushroom with Reishi, L-Theanine, Chicory, Melatonin & Glycine, Melatonin, Sleep Hot Cocoa Supplement for Sleep and Stress Support, 25 Servings 1 Pack;capsule;;25;290.3;20.59;10;0.8236;reishi;amazon;https://www.amazon.com/dp/B0FC29KW33;25.05.2026;subscription
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;7.3;30;219;40.05;11;1.33;;own_site;https://everydaydose.com/products/30-servings-bold-coffee-2;25.05.2026;subscription
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;;30;255.1;39.99;0;1.333;chaga;amazon;https://www.amazon.com/dp/B0F1DRXXKR;25.05.2026;single
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;;30;255.1;35.99;10;1.1997;chaga;amazon;https://www.amazon.com/dp/B0F1DRXXKR;25.05.2026;subscription
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;7.3;60;438;90;0;1.5;;own_site;https://everydaydose.com/products/60-servings-bold-coffee;25.05.2026;single
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;7.3;60;438;80.1;11;1.33;;own_site;https://everydaydose.com/products/60-servings-bold-coffee;25.05.2026;subscription
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;7.3;90;657;135;0;1.5;collagen;own_site;https://everydaydose.com/products/90-servings-bold-coffee;25.05.2026;single
3;122;Everyday Dose;30 Servings Coffee+ Medium Roast;instant;7.3;90;657;120.15;11;1.33;collagen;own_site;https://everydaydose.com/products/90-servings-bold-coffee;25.05.2026;subscription
